EXPSAMPLE_ACCESSION	DESCRIPTION	EXPERIMENT_ACCESSION	NAME	RESULT_SCHEMA	UPLOAD_RESULT_STATUS	WORKSPACE_ID
ES850732		EXP13950		MBAA	Parsed	2883
ES850746		EXP13950		MBAA	Parsed	2883
ES850747		EXP13950		MBAA	Parsed	2883
ES850751		EXP13950		MBAA	Parsed	2883
ES850756		EXP13950		MBAA	Parsed	2883
ES850758		EXP13950		MBAA	Parsed	2883
ES850769		EXP13950		MBAA	Parsed	2883
ES850781		EXP13950		MBAA	Parsed	2883
ES850782		EXP13950		MBAA	Parsed	2883
ES850784		EXP13950		MBAA	Parsed	2883
ES850795		EXP13950		MBAA	Parsed	2883
ES850796		EXP13950		MBAA	Parsed	2883
ES850817		EXP13950		MBAA	Parsed	2883
ES850819		EXP13950		MBAA	Parsed	2883
ES850820		EXP13950		MBAA	Parsed	2883
ES850829		EXP13950		MBAA	Parsed	2883
ES850830		EXP13950		MBAA	Parsed	2883
ES850836		EXP13950		MBAA	Parsed	2883
ES850838		EXP13950		MBAA	Parsed	2883
ES850857		EXP13950		MBAA	Parsed	2883
ES850858		EXP13950		MBAA	Parsed	2883
ES850864		EXP13950		MBAA	Parsed	2883
ES850870		EXP13950		MBAA	Parsed	2883
ES850878		EXP13950		MBAA	Parsed	2883
ES850880		EXP13950		MBAA	Parsed	2883
ES850891		EXP13950		MBAA	Parsed	2883
ES850896		EXP13950		MBAA	Parsed	2883
ES850902		EXP13950		MBAA	Parsed	2883
ES850912		EXP13950		MBAA	Parsed	2883
ES850929		EXP13950		MBAA	Parsed	2883
ES850937		EXP13950		MBAA	Parsed	2883
ES850941		EXP13950		MBAA	Parsed	2883
ES850952		EXP13950		MBAA	Parsed	2883
ES850954		EXP13950		MBAA	Parsed	2883
ES850958		EXP13950		MBAA	Parsed	2883
ES850961		EXP13950		MBAA	Parsed	2883
ES850962		EXP13950		MBAA	Parsed	2883
ES850968		EXP13950		MBAA	Parsed	2883
ES850986		EXP13950		MBAA	Parsed	2883
ES850991		EXP13950		MBAA	Parsed	2883
ES851000		EXP13950		MBAA	Parsed	2883
ES851007		EXP13950		MBAA	Parsed	2883
ES851009		EXP13950		MBAA	Parsed	2883
ES851016		EXP13950		MBAA	Parsed	2883
ES851017		EXP13950		MBAA	Parsed	2883
ES851018		EXP13950		MBAA	Parsed	2883
ES851025		EXP13950		MBAA	Parsed	2883
ES851030		EXP13950		MBAA	Parsed	2883
ES851056		EXP13950		MBAA	Parsed	2883
ES851064		EXP13950		MBAA	Parsed	2883
ES851071		EXP13950		MBAA	Parsed	2883
ES851097		EXP13950		MBAA	Parsed	2883
ES851104		EXP13950		MBAA	Parsed	2883
